s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
279.5230085,-3.6933003,-1.3000250,13.9547223,0.8236537,1.3279165
279.6229810,-3.7900301,-1.3252803,13.9647119,0.8246638,1.3270755
279.7229534,-3.8867602,-1.3505350,13.9746543,0.8255743,1.3285934
279.8229259,-3.9834904,-1.3757892,13.9845498,0.8264847,1.3301113
279.9228984,-4.0802206,-1.4010428,13.9943987,0.8273952,1.3316292
280.0228708,-4.1769510,-1.4262960,14.0042013,0.8283057,1.3331471
280.1228433,-4.2736814,-1.4515490,14.0139577,0.8292162,1.3346650
280.2228158,-4.3704118,-1.4768017,14.0236682,0.8301266,1.3361829
280.3227882,-4.4671424,-1.5020544,14.0333331,0.8310371,1.3377008
280.4227607,-4.5638729,-1.5273070,14.0429527,0.8319476,1.3392187
280.5227331,-4.6606035,-1.5525597,14.0525271,0.8328581,1.3407366
280.6227056,-4.7573340,-1.5778126,14.0620567,0.8335685,1.3400981
280.7226781,-4.8540645,-1.6030657,14.0715417,0.8339691,1.3361198
280.8226505,-4.9507949,-1.6283192,14.0809822,0.8343697,1.3321414
280.9226230,-5.0475250,-1.6535731,14.0903787,0.8347703,1.3281631
281.0225955,-5.1442550,-1.6788276,14.0997312,0.8351709,1.3241847
281.1225679,-5.2409849,-1.7040826,14.1090401,0.8355715,1.3202064
281.2225404,-5.3377145,-1.7293384,14.1183055,0.8359721,1.3162280
281.3225129,-5.4344440,-1.7545950,14.1275278,0.8363727,1.3122497
281.4224853,-5.5311733,-1.7798525,14.1367071,0.8367733,1.3082713
281.5224578,-5.6279024,-1.8051110,14.1458436,0.8371739,1.3042930
281.6224302,-5.7246311,-1.8303706,14.1549377,0.8375702,1.3024762
281.7224027,-5.8213596,-1.8556313,14.1639895,0.8379593,1.3043601
281.8223752,-5.9180878,-1.8808934,14.1729993,0.8383483,1.3062440
281.9223476,-6.0148155,-1.9061567,14.1819672,0.8387373,1.3081279
282.0223201,-6.1115428,-1.9314215,14.1908936,0.8391264,1.3100118
282.1222926,-6.2082697,-1.9566878,14.1997786,0.8395154,1.3118957
282.2222650,-6.3049962,-1.9819558,14.2086224,0.8399045,1.3137796
282.3222375,-6.4017223,-2.0072255,14.2174253,0.8402935,1.3156634
282.4222100,-6.4984479,-2.0324970,14.2261875,0.8406826,1.3175473
282.5221824,-6.5951730,-2.0577704,14.2349093,0.8410716,1.3194312
282.6221549,-6.6918977,-2.0830458,14.2435907,0.8417067,1.3195530
282.7221273,-6.7886218,-2.1083233,14.2522321,0.8428085,1.3163311
282.8220998,-6.8853454,-2.1336030,14.2608336,0.8439104,1.3131093
282.9220723,-6.9820682,-2.1588848,14.2693954,0.8450123,1.3098874
283.0220447,-7.0787904,-2.1841691,14.2779179,0.8461142,1.3066656
283.1220172,-7.1755120,-2.2094558,14.2864011,0.8472161,1.3034437
283.2219897,-7.2722329,-2.2347450,14.2948453,0.8483180,1.3002218
283.3219621,-7.3689532,-2.2600369,14.3032507,0.8494199,1.2970000
283.4219346,-7.4656728,-2.2853315,14.3116174,0.8505217,1.2937781
283.5219071,-7.5623917,-2.3106289,14.3199458,0.8516236,1.2905563
283.6218795,-7.6591098,-2.3359292,14.3282360,0.8526596,1.2893096
283.7218520,-7.7558272,-2.3612326,14.3364881,0.8535567,1.2922307
283.8218244,-7.8525438,-2.3865390,14.3447025,0.8544538,1.2951518
283.9217969,-7.9492594,-2.4118485,14.3528792,0.8553508,1.2980729
